userId,movie_id,rating
86,9625,1
86,1372,3
86,27022,3
86,18475,5
86,42033,4
86,49520,3
86,39451,5
86,1359,4
86,45881,4
86,1073,4
86,89750,3
86,219716,4
86,889,2
86,5,3
86,323270,4
86,302156,5
86,253626,4
86,10592,3
86,8850,2
86,3028,3
86,10530,5
86,10634,4
86,283384,4
86,298,4
86,6435,4
86,146882,3
86,45153,1
86,44754,4
86,1443,1
86,164457,3
86,841,4
86,1948,4
86,9890,4
86,157,3
86,126509,2
86,8193,4
86,48035,4
86,769,3
86,45226,4
86,1900,4
86,24961,4
86,393,4
86,125263,3
86,37799,3
86,10800,3
86,17202,4
86,44603,5
86,308529,5
86,13898,5
86,11959,4
86,10748,5
86,37737,3
86,9471,4
86,29076,5
86,9344,4
86,312791,5
86,12658,1
86,20296,3
86,26171,5
86,12690,1
86,2649,5
86,925,5
86,24021,4
86,205584,4
86,601,3
86,7445,1
86,331,3
86,4348,4
86,28353,3
86,10383,1
86,116584,4
86,37498,2
86,27420,4
86,26815,3
86,92182,3
86,3587,4
86,72331,4
86,11889,3
86,752,5
86,329,5
86,7944,4
86,12498,4
86,10559,4
86,12220,5
86,14608,3
86,332411,3
86,169917,4
86,116977,3
86,8095,3
86,86549,5
86,70981,4
86,14758,5
86,68735,4
86,24055,3
86,8847,4
86,10528,3
86,2295,4
86,19844,3
86,16888,4
86,627,4
86,50601,5
86,14444,5
86,2048,4
86,19204,5
86,70868,4
86,11531,3
86,9312,2
86,82700,3
86,82631,5
86,10764,4
86,47452,4
86,308639,5
86,4958,3
86,16110,5
86,309,4
86,299145,5
86,6947,4
86,20862,2
86,3132,3
86,250349,3
86,16428,4
86,9550,1
86,23827,3
86,9913,2
86,28,3
86,14022,2
86,44092,4
86,34806,5
86,360339,4
86,9366,2
86,10996,3
86,261,1
86,38319,3
86,20653,3
86,2155,3
86,56288,5
86,107,4
86,42297,4
86,68684,4
86,1832,4
86,24940,4
86,158752,4
86,4170,4
86,6978,3
86,9548,4
86,142132,4
86,12113,1
86,146198,3
86,11253,1
86,11232,4
86,130150,5
86,31175,1
86,376010,4
86,4258,5
86,84892,3
86,1551,4
86,1255,3
86,16642,4
86,14849,3
86,31007,4
86,10571,4
86,62835,4
86,40494,4
86,46989,5
86,26389,4
86,544,3
86,12271,3
86,19905,4
86,10481,2
86,1903,4
86,13508,5
86,26518,4
86,244267,3
86,137321,5
86,13689,4
86,6439,4
86,266034,4
86,1996,3
86,1691,1
86,16784,3
86,77987,4
86,15301,3
86,49950,4
86,1865,3
86,3170,4
86,9302,1
86,18292,4
86,205587,3
86,109491,3
86,714,3
86,94348,4
86,12281,4
86,252,3
86,13155,3
86,23168,4
86,10028,4
86,11620,3
86,96399,3
86,152742,3
86,37985,1
86,2300,2
86,9266,4
86,77875,3
86,7547,3
86,2976,4
86,287424,3
86,9092,4
86,137,4
86,11431,4
86,62,3
86,39541,1
86,2454,4
86,67913,4
86,9487,4
86,294600,4
86,14429,3
86,1724,3
86,10280,4
86,47502,3
86,68179,3
86,20794,4
86,15708,2
86,44115,5
86,408,4
86,10426,1
86,16690,5
86,24034,3
86,76487,4
86,43942,4
86,1262,4
86,25376,5
86,5900,4
86,41894,5
86,14729,4
86,310933,3
86,11363,4
86,8357,4
86,10212,4
86,1880,3
86,223485,4
86,316727,4
86,290391,4
86,786,5
86,2008,3
86,18923,1
86,105,3
86,316152,4
86,23069,4
86,6538,3
86,24662,4
86,1495,2
86,44564,3
86,676,4
86,36047,1
86,172533,5
86,87093,4
86,10184,5
86,11217,1
86,22556,4
86,573,2
86,298584,2
86,11229,3
86,342502,1
86,4806,3
86,49517,4
86,60400,4
86,682,5
86,253450,3
86,55604,3
86,37964,3
86,37834,4
86,17813,2
86,24137,1
86,16112,1
86,116,2
86,9424,1
86,94352,4
86,20322,4
86,8408,3
86,72559,4
86,57022,4
86,10366,3
86,109410,4
86,22881,4
86,6478,5
86,5722,4
86,9793,1
86,50839,3
86,2309,4
86,10781,4
86,18925,4
86,58048,3
86,293863,5
87,8373,5
87,49520,5
87,44264,4
87,48138,3
87,16633,2
87,14114,3
87,264656,3
87,36095,3
87,103731,3
87,14662,4
87,11658,5
87,9504,4
87,9992,5
87,256591,4
87,69,4
87,79,4
87,7512,4
87,253626,4
87,13537,5
87,9067,4
87,157,4
87,228967,2
87,9437,4
87,36691,4
87,10758,3
87,8346,5
87,6007,4
87,11908,2
87,163,4
87,8842,1
87,97367,5
87,294600,3
87,11024,1
87,327833,1
87,10559,5
87,9616,4
87,9907,3
87,64686,4
87,13938,4
87,184341,3
87,33157,3
87,84174,4
87,268,4
87,7863,4
87,27573,3
87,8699,4
87,62630,5
87,10930,4
87,13092,3
87,41508,4
87,1103,3
87,8675,4
87,10786,4
87,508,4
87,9355,4
87,22825,4
87,2675,3
87,2502,1
87,11804,3
87,9526,3
87,77877,3
87,13960,5
87,11397,5
87,283445,3
87,9257,2
87,75638,4
87,34647,4
87,14434,4
87,266396,1
87,71,4
87,15186,1
87,11770,1
87,1587,5
87,2067,4
87,10632,4
87,283384,3
87,5708,4
87,43074,2
87,34549,4
87,152742,3
87,9930,4
87,6016,3
87,2539,4
87,25196,1
87,4912,1
87,9531,4
87,9372,3
87,19899,4
87,5255,3
87,7516,3
87,19457,4
87,161,4
87,16899,4
87,3580,4
87,9449,4
87,15189,4
87,1996,3
87,9923,4
87,3877,4
87,17711,4
87,15239,4
87,37232,1
87,1788,4
87,1726,4
87,1645,2
87,7510,4
87,239571,5
87,39141,4
87,250124,5
87,10655,4
87,364,4
87,37532,4
87,55721,4
87,17113,4
87,37903,3
87,211672,4
87,208134,3
87,15028,5
87,158015,4
87,8872,3
87,26518,3
87,11302,3
87,869,4
87,27586,5
87,20794,4
87,10733,5
87,60307,1
87,8409,3
87,9822,3
87,71547,4
87,54138,4
87,1360,1
87,326576,3
87,26602,3
87,10154,1
87,2275,4
87,10800,1
87,10288,5
87,119657,3
87,241239,4
87,9944,3
87,211086,4
87,19084,4
87,12246,4
87,11191,1
87,13156,5
87,136795,4
87,436,1
87,46528,2
87,276907,4
87,13370,1
87,2575,3
87,2043,4
87,76025,4
87,1124,4
87,139715,5
87,9900,4
87,347548,1
87,116711,5
87,13996,3
87,13788,3
87,10771,5
87,5822,4
87,138103,3
87,13158,4
87,8975,3
87,16323,5
87,44564,4
87,274758,5
87,15745,4
87,35691,4
87,10384,4
87,18276,5
87,10480,5
87,104755,3
87,22897,4
87,87818,4
87,14442,3
87,4523,4
87,37958,4
87,9331,4
87,51955,4
87,109451,3
87,82690,4
88,347126,3
88,318846,3
88,32395,5
88,4935,4
88,39180,3
88,23963,3
88,146631,4
88,73511,4
88,258755,4
88,2786,4
88,24575,3
88,6439,1
88,10925,5
88,25428,4
88,510,3
88,49047,5
88,8265,2
88,5915,4
88,9689,4
88,7859,4
88,36095,5
88,16320,4
88,18405,4
88,1435,4
88,7973,3
88,14635,4
88,358451,4
88,601,4
88,26791,3
88,10312,3
88,11023,3
88,10016,4
88,1891,1
88,282128,4
88,5491,4
88,862,4
88,8469,4
88,312221,4
88,11699,1
88,16441,4
88,11968,3
88,26388,4
88,9877,5
88,157293,5
88,9099,4
88,13751,4
88,10154,4
88,24985,4
88,70687,2
88,12779,1
88,850,2
88,9894,3
88,10527,3
88,8982,4
88,34043,3
88,38363,1
88,16564,1
88,1620,4
88,9762,3
88,11072,1
88,181533,3
88,225574,4
88,1213,1
88,1282,4
88,15660,2
88,9341,4
88,13967,5
88,102382,4
88,10776,2
88,184374,1
88,7299,4
88,13824,4
88,14295,1
88,10029,5
88,11632,5
88,36047,4
88,1819,3
88,9292,4
88,10281,5
88,18360,4
88,44040,4
88,215881,5
88,25132,5
88,10735,1
88,239566,3
88,323676,5
88,20309,4
88,14161,3
88,41210,4
88,7978,4
88,33667,1
88,874,4
88,45317,4
88,9685,4
88,834,4
88,175555,4
88,18501,3
88,8649,2
88,34592,3
88,14292,5
88,11529,1
88,267935,3
88,28005,3
88,20761,4
88,192134,4
88,22538,4
88,1642,5
88,180,3
88,9656,2
88,11980,5
88,43867,4
88,17994,4
88,8988,5
88,38357,2
88,322745,5
88,32274,1
88,98568,3
88,279759,1
88,9647,4
88,31117,4
88,1687,5
88,150211,4
88,219,1
88,34584,3
88,42586,4
88,347764,4
88,42297,4
88,13919,2
88,854,4
88,16769,4
88,207769,4
88,39254,3
88,616,3
88,62211,5
88,20055,4
88,326576,4
88,40247,4
88,10253,4
88,16784,5
88,35691,3
88,227973,3
88,2100,5
88,362105,5
88,2501,3
88,167073,1
88,20766,3
88,38093,3
88,37737,4
88,227707,4
88,36648,5
88,14425,4
88,14662,1
88,10724,5
88,16016,3
88,51955,1
88,747,5
88,280,4
88,17644,4
88,263503,5
88,11237,2
88,592,4
88,12658,4
88,256274,3
88,9543,1
88,39269,4
88,302,4
88,2789,4
88,504,4
88,11687,3
88,11013,4
88,38365,4
88,2756,3
88,285783,3
88,137094,4
88,5925,4
88,12404,3
88,13820,4
88,357441,4
88,36811,4
88,334074,3
88,10339,2
88,26963,4
88,9279,3
88,239,5
88,27581,3
88,82532,5
88,5,5
88,92591,4
88,46138,4
88,1966,3
88,5175,4
88,9045,4
88,15639,4
88,174751,3
88,10313,2
88,8329,4
88,11375,2
88,110402,4
88,230266,3
88,74643,1
88,10131,3
88,120,5
88,325140,4
88,38223,4
88,10198,4
88,9516,5
88,66,4
88,6978,4
88,30246,4
88,391,4
88,23685,3
88,285923,3
88,61752,5
88,44555,2
88,8271,3
88,43884,3
88,24746,4
88,9591,4
88,164558,4
88,955,1
88,389425,4
88,41479,2
88,238603,4
88,4553,3
88,23483,1
88,28260,4
88,52520,5
88,11199,4
88,22947,4
88,228205,5
88,18550,4
88,301325,4
88,78381,5
88,107811,4
88,1584,4
88,11287,4
88,9816,4
88,37735,2
88,7979,3
88,2057,4
88,100402,4
88,22488,3
88,39037,3
88,77934,1
88,9035,2
88,1683,4
88,301365,4
88,14043,2
88,613,4
88,2976,4
88,25,5
88,373314,4
88,49948,4
88,37834,4
88,49852,1
88,79698,2
88,10008,4
88,205588,4
88,10681,3
88,8068,4
88,9616,3
88,49529,4
88,29076,3
88,46849,4
88,55,4
88,116711,1
88,1495,3
88,4476,3
88,31005,5
88,44594,2
88,694,4
88,133805,3
88,133698,4
88,2270,4
88,21724,5
88,12508,1
88,10386,3
88,10073,4
88,17113,3
88,9907,5
88,2428,3
88,1996,5
88,17654,1
88,14517,3
88,39055,3
88,841,3
88,17917,1
88,66025,4
88,24,3
88,9490,3
88,7501,4
88,34941,3
88,1523,4
88,20360,4
88,15017,4
88,25379,1
88,259693,3
88,11411,1
88,50942,3
88,9793,1
88,33468,3
88,357834,3
88,59436,5
88,34099,3
88,9782,3
88,41233,1
88,225235,4
88,82679,4
88,14112,4
88,4942,3
88,8963,3
88,19844,1
88,334527,4
88,77953,4
88,210860,3
88,10756,5
88,87502,4
88,22345,3
88,215918,5
88,10167,4
88,45958,5
88,82533,4
88,38117,5
88,374461,4
88,10866,3
88,45138,4
88,10398,3
88,576,4
88,298,3
88,4257,3
88,58431,4
88,8944,4
88,9087,1
88,199933,4
88,2074,4
88,9821,4
88,846,1
88,12535,4
88,69640,4
88,10090,4
88,10656,4
88,1688,4
88,73873,4
88,440,1
88,17277,4
88,76617,4
88,395,3
88,873,3
88,328425,5
88,50014,4
88,66942,2
88,9381,4
88,75674,1
88,49787,5
88,2112,3
88,239571,5
88,183894,4
88,22821,4
89,10225,3
89,43949,2
89,239571,1
89,9473,1
89,703,4
89,119458,1
89,12484,4
89,10198,4
89,862,5
89,181533,4
89,126509,2
89,238603,4
89,1933,5
89,58428,4
89,4688,4
89,1495,4
89,3902,1
89,75638,4
89,20024,4
89,248,3
89,14164,5
89,219716,4
89,4967,4
89,9095,1
89,239,3
89,31174,5
89,8292,4
89,244776,4
89,32856,2
89,2067,5
89,118957,3
89,334,3
89,47327,3
89,10048,3
89,6961,5
89,16232,5
89,17711,1
89,24066,4
89,13919,4
89,17994,4
89,1382,4
89,9260,4
89,1497,1
89,135397,3
89,604,5
89,107985,4
89,138697,4
89,326576,3
89,72545,3
89,209403,5
89,243,5
89,597,5
89,10013,3
89,15059,4
89,10207,4
89,9705,5
89,38570,4
89,199,4
89,74777,4
89,10501,5
89,15512,4
89,320,3
89,907,4
89,134374,4
89,256040,2
89,157,4
89,118452,3
89,9631,3
89,30379,4
89,17379,4
89,9759,3
89,25208,3
89,16617,5
89,10632,5
89,507,1
89,11354,4
89,2454,5
89,262504,3
89,41894,5
89,90369,4
89,61038,4
89,660,4
89,18602,4
89,44639,4
89,68718,4
89,314385,2
89,9440,3
89,48382,4
89,20504,4
89,308639,4
89,10678,4
89,45658,5
89,19901,4
89,13405,3
89,10643,4
89,20662,1
89,13688,3
89,152737,2
89,816,4
89,22215,5
89,257088,4
89,11971,2
89,331493,5
89,239897,4
89,10865,4
89,29371,5
89,12569,4
89,21355,4
89,157841,4
89,325373,3
89,42586,3
89,355629,4
89,15045,4
89,3080,3
89,2539,5
89,2655,2
89,9275,5
89,2787,3
89,41436,3
89,33644,5
89,40264,4
89,109445,4
89,22832,4
89,74084,3
89,17332,5
89,44264,5
89,3933,2
89,51942,4
89,766,5
89,18616,4
89,10385,3
89,879,3
89,28029,4
89,23049,4
89,12410,3
89,10425,4
89,9762,5
89,76170,5
89,4953,4
89,7485,3
89,192210,4
89,14434,4
89,27322,4
89,4964,3
89,13807,3
89,35019,3
89,36811,4
89,25704,3
89,15067,4
89,14139,1
89,64328,4
89,36819,4
89,29463,5
89,244339,4
89,41730,4
89,146239,4
89,9675,2
89,1368,4
89,11091,3
89,10676,1
89,20761,5
89,2907,4
89,47534,5
89,770,1
89,9430,2
89,78698,3
89,947,2
89,10132,4
89,50538,4
89,14137,2
89,1573,1
89,16690,5
89,40428,2
89,25793,4
89,16781,4
89,73,4
89,70670,1
89,953,4
89,84175,1
89,59917,5
89,314365,3
89,9350,4
89,7510,3
89,17880,4
89,36355,4
89,10523,3
89,254,4
89,97430,4
89,16353,2
89,147767,5
89,668,4
89,36643,3
89,14623,5
89,796,3
89,11622,4
89,15017,4
89,5925,3
89,8293,4
89,58224,5
89,9563,4
89,15208,1
89,14544,4
89,38665,3
89,11478,3
89,136835,5
89,12508,5
89,1819,4
89,29514,4
89,990,4
89,37799,3
89,253261,4
89,94348,4
89,33693,4
89,13154,3
90,287948,4
90,108346,5
90,12437,3
90,9825,4
90,417859,4
90,13079,4
90,2118,5
90,356841,5
90,9336,4
90,2275,5
90,215924,4
90,215,5
90,290595,4
90,11586,4
90,9667,3
90,12193,5
90,330770,5
90,43933,4
90,18501,4
90,36669,3
90,3060,3
90,16222,2
90,38541,4
90,8953,4
90,9685,1
90,8617,1
90,10198,4
90,14195,3
90,29078,1
90,11467,5
90,1408,5
90,868,3
90,47692,4
90,75638,5
90,1832,2
90,9008,4
90,225565,2
90,72359,4
90,82700,3
90,71805,4
90,10220,4
90,16441,4
90,5925,4
90,16337,4
90,23398,5
90,28053,4
90,14536,3
90,8669,3
90,913,3
90,12158,3
90,16651,5
90,10521,4
90,5353,5
90,10207,4
90,394047,4
90,29371,4
90,210860,3
90,8649,3
90,9361,3
90,152737,4
90,1865,5
90,65086,4
90,26618,4
90,12479,3
90,79698,2
90,59859,3
90,35169,4
90,77877,4
90,367961,5
90,2666,4
90,451,4
90,14544,1
90,2830,4
90,323675,1
90,211086,5
90,22600,4
90,10428,3
90,12149,5
90,17202,4
90,9903,4
90,7516,4
90,5902,4
90,50601,4
90,86825,3
90,20178,1
90,62204,3
90,244339,4
90,1546,3
90,224141,3
90,8488,4
90,25,4
90,25462,4
90,12182,4
90,157386,5
90,849,3
90,4515,5
90,807,5
90,9311,5
90,225886,5
90,840,3
90,1125,4
90,12227,3
90,9576,2
90,47607,3
90,104896,4
90,10096,3
90,31908,2
90,2196,1
90,15173,5
90,10445,5
90,8831,3
90,13967,1
90,284,3
90,227156,5
90,14585,4
90,10984,4
90,312113,5
90,101299,4
90,433,4
90,40862,3
90,7942,5
90,380,4
90,6520,4
90,294254,1
90,40920,1
90,45054,4
90,11858,4
90,1537,3
90,42151,1
90,82695,4
90,3093,5
90,13569,2
90,75861,4
90,196,4
90,22556,5
90,19344,3
90,51540,4
90,159770,4
90,1259,4
90,316727,3
90,634,3
90,2567,4
90,76338,3
90,57876,4
90,195589,4
90,19724,4
90,139038,2
90,6687,4
90,79777,4
90,199373,3
90,34106,5
90,84178,3
90,11036,4
90,21972,4
90,7547,4
90,12779,4
90,11509,1
90,211954,4
90,2786,2
90,122917,4
90,76494,3
90,47933,1
90,12201,5
90,37799,3
90,26899,3
90,8840,5
90,102362,4
90,18550,4
90,308639,2
90,77931,3
90,4513,3
90,299552,1
90,13497,3
90,879,3
90,2447,3
90,9683,4
90,14164,1
90,10377,4
90,10782,4
90,2270,3
90,1574,4
90,9260,4
90,10683,4
90,33909,3
90,361475,5
90,4953,4
90,14317,3
90,281189,4
90,404,3
90,19644,3
90,46138,1
90,93856,1
90,52067,4
90,55831,3
90,14854,3
90,22051,4
90,4464,3
90,25195,3
90,14353,4
90,89708,4
90,181940,4
90,9957,4
90,8839,3
90,10661,5
90,10159,5
90,34099,3
90,12100,4
90,51995,3
90,3116,5
90,14161,1
90,2989,4
90,13824,4
90,82693,4
90,6964,5
90,226,1
90,794,2
90,9954,3
90,65055,1
90,20504,3
90,55180,2
90,768,5
90,10003,4
90,31005,5
90,50546,4
90,90414,3
90,139715,2
90,20533,1
90,9089,4
90,34647,4
90,4958,4
90,1391,4
90,43942,4
90,80271,3
90,82679,4
90,28121,3
90,947,3
90,11359,4
90,60422,3
90,24206,1
90,260947,4
90,10029,4
90,10339,4
90,9787,4
90,210577,1
90,1901,3
90,89540,4
90,63492,4
90,89750,1
90,242083,5
90,639,4
90,9895,4
90,31582,4
90,41513,5
90,11051,4
90,214756,4
90,7735,5
90,12573,3
90,12281,4
90,11831,4
90,187017,4
90,2898,4
90,294600,4
90,16351,5
90,8879,4
90,16158,3
90,7859,4
90,18239,4
90,13523,5
90,591,5
90,86829,3
90,257087,4
90,4858,1
90,42188,1
90,102840,4
90,14405,3
90,44945,4
90,182,3
90,175555,4
90,14358,2
90,100241,4
90,50839,4
90,13805,3
90,526,3
90,60421,4
90,9045,5
90,9053,4
90,3028,4
90,6795,1
90,18900,4
90,2023,3
90,59917,3
90,295886,4
90,9502,4
90,44555,3
90,220490,3
90,45269,4
90,3034,4
90,25353,4
90,14729,4
90,286565,1
90,10226,5
90,10397,4
90,9610,3
90,8080,3
90,32275,4
90,22825,3
90,20542,2
90,14442,1
90,40688,5
90,27420,3
90,228205,1
90,35690,5
90,73935,1
90,285783,3
90,838,3
90,12771,2
90,2268,4
90,1636,4
90,43947,5
90,300706,4
90,242575,4
90,11128,4
90,8960,4
90,44264,5
90,61891,4
90,9029,2
90,38322,5
90,25066,3
90,84892,4
90,23988,5
90,9902,3
90,114065,4
90,250124,4
90,544,5
90,52032,1
90,10615,4
90,11015,4
90,49950,1
90,29996,3
90,182291,3
90,245703,3
90,1685,4
90,53256,5
90,56292,1
90,1887,4
90,6073,1
90,5550,4
90,11536,4
90,16148,4
90,453,3
90,22256,3
90,1590,3
90,1417,3
90,157354,3
90,97630,1
90,11001,3
90,223,5
90,12454,3
90,7304,4
90,309503,4
90,217,4
90,10808,4
90,924,3
90,9882,4
90,2667,2
90,49529,4
90,699,4
90,71,2
90,335244,3
90,257445,4
90,66025,4
90,11836,4
90,62211,4
90,13374,4
90,10468,4
90,5123,5
90,12920,5
90,10070,4
90,140300,5
90,2453,4
90,9573,2
90,78,4
90,66767,1
90,266647,4
90,19556,4
90,10313,4
90,8293,2
90,291805,5
90,8536,4
90,55903,5
90,492,3
90,9583,4
90,558,4
90,44826,3
90,19908,3
90,1722,4
90,270938,4
90,48171,2
90,252360,1
90,429,4
90,31064,4
90,243938,4
90,78814,4
90,293646,3
90,9754,3
90,10476,4
90,11932,5
90,109091,4
90,306745,3
90,5900,3
90,35944,4
90,4911,4
90,14139,4
90,14823,5
90,14022,4
90,309919,4
90,11667,4
90,6415,4
90,4256,4
90,24973,5
90,77332,1
90,287815,2
90,39053,4
90,312793,4
90,55604,3
90,1924,4
90,14517,5
90,35032,2
90,324352,5
90,10643,3
91,35019,3
91,9593,4
91,2034,4
91,14271,1
91,25166,4
91,6020,4
91,16991,3
91,274479,3
91,10053,5
91,42586,4
91,2059,3
91,58626,2
91,314365,3
91,41469,5
91,188166,4
91,10070,3
91,38321,5
91,608,4
91,49538,4
91,136835,5
91,119450,3
91,18892,4
91,19265,3
91,9034,4
91,423,4
91,2112,4
91,2252,3
91,18734,4
91,152601,5
91,7303,1
91,88036,4
91,193,4
91,863,4
91,55306,4
91,4638,3
91,10802,3
91,26352,4
91,7870,3
91,86304,3
91,10987,4
91,268238,4
91,241259,4
91,660,1
91,71688,5
91,6114,5
91,10223,2
91,52067,5
91,62764,4
91,14191,3
91,2789,3
91,9962,4
91,18162,5
91,23655,4
91,13967,3
91,10022,2
91,308467,4
91,99826,3
91,309503,2
91,5137,3
91,10623,4
91,15639,1
91,70687,4
91,334,4
91,13551,4
91,11191,4
91,13908,5
91,11835,4
91,4967,5
91,1090,3
91,45612,4
91,86837,3
91,10764,4
91,6950,1
91,2757,3
91,107315,1
91,1547,4
91,23330,4
91,11979,5
91,10384,4
91,869,1
91,121826,2
91,13510,2
92,27995,5
92,10468,4
92,64720,1
92,147773,4
92,364,3
92,5125,4
92,377,4
92,9093,1
92,28665,5
92,80274,1
92,29595,5
92,16232,4
92,16857,1
92,2661,3
92,4960,4
92,8292,4
92,13363,4
92,37137,3
92,6038,5
92,25379,5
92,87825,3
92,55561,3
92,12569,1
92,9880,4
92,361398,5
92,9772,3
92,9906,1
92,4657,4
92,6435,3
92,31174,4
92,11093,4
92,89,4
92,644,2
92,50546,4
92,14652,4
92,11820,4
92,14849,5
92,13811,4
92,9396,3
92,31932,3
92,86825,1
92,10138,4
92,11351,4
92,708,4
92,22796,4
92,40769,5
92,39513,3
92,37710,3
92,272693,4
92,317930,2
92,4232,5
92,62206,5
92,10822,3
92,11219,3
92,674,2
92,50839,4
92,29731,4
92,1649,2
92,87428,4
92,8386,2
92,12620,5
92,296943,4
92,11199,3
92,25975,5
92,109418,2
92,57158,2
92,9623,4
92,23570,3
92,171759,3
92,10198,1
92,47088,5
92,260346,3
92,8373,4
92,9829,3
92,84318,2
92,28121,4
92,168259,4
92,13938,3
92,189,4
92,765,5
92,38985,4
92,11687,4
92,64499,4
92,17995,4
92,79698,3
92,17436,5
92,20662,2
92,8944,4
92,580,1
92,9918,4
92,72914,3
92,147767,3
92,239566,3
92,277216,4
92,3600,4
92,11888,4
92,60463,5
92,424,5
92,9870,4
92,241771,4
92,924,3
92,120,4
92,45054,1
92,190955,4
92,2034,2
92,10527,2
92,433,1
92,1949,4
92,335778,4
92,67373,3
92,9557,4
92,1901,4
92,14295,3
92,27029,4
92,49444,3
92,236751,3
92,220488,4
92,944,3
92,3902,2
92,747,2
92,11165,3
92,10678,3
92,12704,3
92,17264,1
92,17277,3
92,19995,5
92,10159,1
92,18632,1
92,13154,5
92,1887,2
92,8981,4
92,81390,1
92,35696,3
92,1123,5
92,12120,4
92,99826,5
92,8090,4
92,126319,3
92,12153,2
92,253626,1
92,9096,4
92,11873,2
92,9825,4
92,27936,4
92,2280,4
92,290370,4
92,15173,5
92,8338,3
92,73532,4
92,9801,4
92,602,3
92,283671,3
92,4032,1
92,9282,4
92,16858,2
92,24113,1
92,10740,2
92,48231,3
92,370464,3
92,2370,3
92,170480,5
92,14799,4
92,280871,4
92,340816,4
92,34769,4
92,629,3
92,44833,5
92,522,4
92,9588,3
92,36825,4
92,9583,1
92,2157,5
92,351043,4
92,362105,3
92,152601,3
92,6171,4
92,45324,3
92,263503,2
92,48171,1
92,1381,4
93,116149,4
93,10603,3
93,34417,5
93,179,3
93,20794,3
93,314,3
93,11456,3
93,218,4
93,14181,4
93,13051,5
93,8427,4
93,325140,4
93,2067,3
93,231576,1
93,1125,4
93,75638,3
93,36597,5
93,16858,4
93,1961,4
93,9877,4
93,157544,3
93,62214,1
93,14425,4
93,8470,2
93,223485,2
93,25388,4
93,12618,3
93,8643,3
93,55180,4
93,16433,4
93,1213,5
93,503,4
93,32275,4
93,134371,1
93,50497,4
93,287948,1
93,6038,4
93,76706,4
93,370464,4
93,435,4
93,44944,4
93,10764,3
93,13475,2
93,17186,2
93,13362,2
93,57294,5
93,255343,5
93,14047,5
93,9440,4
93,34314,4
93,93856,4
93,3132,5
93,44413,3
93,9821,4
93,17332,3
93,59981,4
93,9989,1
93,308529,2
93,17979,5
93,525,3
93,10683,2
93,226857,5
93,177572,4
93,762,2
93,80271,5
93,184098,5
93,2196,5
93,1927,5
93,41210,5
93,11176,1
93,12109,4
93,658,2
93,5722,3
93,13389,5
93,3989,5
93,15268,4
93,25643,4
93,15983,4
93,13909,4
93,9729,4
93,39269,4
93,6947,4
93,2502,2
93,13579,3
93,10673,5
93,55787,5
93,257088,4
93,30309,4
93,172391,4
93,2157,2
93,14120,5
93,12454,5
93,263503,1
93,77950,4
93,14144,2
93,11467,5
93,5708,5
93,8247,4
93,6016,1
93,924,4
93,4248,4
93,117,4
93,13982,2
93,11665,3
93,17379,4
93,171424,1
93,215924,4
93,21525,5
93,13973,5
93,11622,3
93,9013,4
93,325373,4
93,11935,4
93,10530,3
93,77174,4
93,810,4
93,59436,5
93,646,3
93,694,3
93,14175,1
93,22301,5
93,53256,4
93,116745,1
94,18869,3
94,9836,3
94,203801,4
94,10658,4
94,17431,5
94,69848,3
94,14451,5
94,263503,3
94,79316,2
94,45138,3
94,32274,4
94,8077,1
94,60308,4
94,45243,4
94,37710,4
94,23988,3
94,106747,4
94,1255,4
94,18828,5
94,104896,2
94,668,3
94,244114,1
94,278348,4
94,6972,3
94,27586,5
94,10773,1
94,1710,4
94,200,2
94,39691,3
94,76757,5
94,9679,3
94,266856,1
94,24869,4
94,8645,3
94,351819,2
94,50135,4
94,13579,4
94,10998,2
94,103370,3
94,18713,3
94,104,3
94,4597,3
94,9449,4
94,8247,4
94,63006,3
94,160588,5
94,245703,2
94,378200,4
94,9362,3
94,266034,4
94,2789,3
94,20764,3
94,277,4
94,14435,5
94,26916,4
94,10563,3
94,188161,4
94,1620,1
94,10077,4
94,76494,4
94,9922,4
94,22794,4
94,1701,4
94,44594,5
94,15976,4
94,361159,4
94,10661,3
94,9353,4
94,15582,5
94,71864,3
94,10105,1
94,10135,4
94,11228,3
94,866,4
94,167,4
94,10663,5
94,2270,4
94,14161,4
94,9437,3
94,298312,3
94,210577,2
94,19316,4
94,10622,1
94,68734,3
94,11619,3
94,272724,3
94,19898,4
94,10054,4
94,37686,5
94,68718,3
94,48382,4
94,12085,4
94,8834,1
94,192210,5
94,73935,1
94,9992,3
94,16433,1
94,198062,4
94,9433,1
94,76285,4
94,97370,4
94,129139,4
94,13051,3
94,22345,5
94,16988,2
94,10756,4
94,11690,4
94,11351,1
94,10758,4
94,17264,4
94,2642,5
94,1550,4
94,35169,5
94,10048,4
94,72113,3
94,14442,4
94,14914,3
94,4982,1
94,149,2
94,283686,4
94,11426,5
94,329540,5
94,7512,5
94,1495,5
94,122,4
94,9730,1
94,9026,4
94,62177,1
94,325789,4
94,6957,2
94,812,4
94,4967,4
94,198184,3
94,5769,3
94,16155,4
94,307081,3
94,10092,5
94,11624,3
94,8780,5
94,25195,1
94,14220,4
94,273895,3
94,22805,4
94,8987,3
94,62214,2
94,272726,4
94,59981,3
94,224141,2
94,10681,5
94,2110,3
94,881,3
94,691,4
94,71805,3
94,25520,3
94,309,4
94,2786,3
94,82696,3
94,190955,1
94,9616,5
94,59962,1
